team_logo,team_name,username,yyb_wins,yyb_draws,yyb_high_score,slsl_wins,slsl_high_score,msn_plays,msn_high_score,sosd_plays,sosd_high_score,total_score,rank,last_updated
https://imagizer.imageshack.com/img922/6522/hoKvtN.png,Krelutarqua daMerivale,eleganza_lights,213,0,2009,1,324,1,4082,759,1187,5272,All-Star,"8/9/2024, 7:09:57 AM"
https://imagizer.imageshack.com/img924/8383/k73tN2.png,Lost Roorawkuudor Mountain,cyancias,100,0,895,90,1222,200,6586,505,1165,4415,Level 18,"8/9/2024, 7:10:00 AM"
https://imagizer.imageshack.com/img924/456/f7NYld.png,Haunted Darfennia Virtumyst,beckyx191,82,0,630,20,1215,437,7758,309,1170,3586,Level 16,"8/9/2024, 7:10:03 AM"
https://imagizer.imageshack.com/img924/8383/k73tN2.png,Lost Roorawkuudor Mountain,mbug1991,78,0,421,20,840,275,6204,700,1183,4217,Level 18,"8/9/2024, 7:10:05 AM"
https://imagizer.imageshack.com/img922/6522/hoKvtN.png,Krelutarqua daMerivale,nurnurnur199,0,0,0,0,0,0,0,1189,1176,3567,Level 16,"8/9/2024, 7:10:09 AM"
https://imagizer.imageshack.com/img924/456/f7NYld.png,Haunted Darfennia Virtumyst,kio______lake,121,0,1071,15,322,5,4591,715,1185,4004,Level 17,"8/9/2024, 7:10:13 AM"
https://imagizer.imageshack.com/img924/456/f7NYld.png,Haunted Darfennia Virtumyst,angel709317,149,0,1019,101,519,14,5107,19,1065,3195,Level 15,"8/9/2024, 7:10:17 AM"
https://imagizer.imageshack.com/img924/456/f7NYld.png,Haunted Darfennia Virtumyst,polarnights,118,0,1292,0,0,54,5711,360,1178,2894,Level 14,"8/9/2024, 7:10:21 AM"
https://imagizer.imageshack.com/img924/456/f7NYld.png,Haunted Darfennia Virtumyst,goosesticks,21,0,154,7,481,140,6624,775,1163,3109,Level 14,"8/9/2024, 7:10:24 AM"
https://imagizer.imageshack.com/img924/8383/k73tN2.png,Lost Roorawkuudor Mountain,idlegoth,0,0,0,63,1215,0,0,733,1162,2829,Level 13,"8/9/2024, 7:10:27 AM"
https://imagizer.imageshack.com/img922/6522/hoKvtN.png,Krelutarqua daMerivale,hunni_bun_137,13,0,67,1,778,46,6158,635,1174,2235,Level 12,"8/9/2024, 7:10:30 AM"
https://imagizer.imageshack.com/img924/456/f7NYld.png,Haunted Darfennia Virtumyst,nella_fantasia,80,0,566,80,741,80,6441,80,1140,2400,Level 12,"8/9/2024, 7:10:32 AM"
https://imagizer.imageshack.com/img924/8383/k73tN2.png,Lost Roorawkuudor Mountain,midnightswish,60,1,329,34,685,77,5585,138,1173,1825,Level 10,"8/9/2024, 7:10:34 AM"
https://imagizer.imageshack.com/img924/8383/k73tN2.png,Lost Roorawkuudor Mountain,painted_neo_faerie,10,2,36,0,0,36,4827,664,1189,2240,Level 11,"8/9/2024, 7:10:36 AM"
https://imagizer.imageshack.com/img924/8383/k73tN2.png,Lost Roorawkuudor Mountain,hilary_duff_fan_16,29,0,176,0,0,25,2994,301,105,1384,Level 8,"8/9/2024, 7:10:39 AM"
https://imagizer.imageshack.com/img924/8383/k73tN2.png,Lost Roorawkuudor Mountain,atritas,4,0,18,75,742,120,5616,20,1165,1226,Level 7,"8/9/2024, 7:10:45 AM"
https://imagizer.imageshack.com/img924/8383/k73tN2.png,Lost Roorawkuudor Mountain,elhiwe,76,0,618,0,0,37,7551,0,0,1175,Level 7,"8/9/2024, 7:10:48 AM"
https://imagizer.imageshack.com/img922/6522/hoKvtN.png,Krelutarqua daMerivale,ris1994,30,0,215,3,488,57,4896,219,1145,1278,Level 8,"8/9/2024, 7:10:50 AM"
https://imagizer.imageshack.com/img924/8383/k73tN2.png,Lost Roorawkuudor Mountain,doglover99_8,81,0,508,0,0,12,2829,0,0,1170,Level 7,"8/9/2024, 7:10:52 AM"
https://imagizer.imageshack.com/img922/6522/hoKvtN.png,Krelutarqua daMerivale,sosunub,0,0,0,25,856,120,6439,225,1208,1285,Level 8,"8/9/2024, 7:10:54 AM"
https://imagizer.imageshack.com/img922/6522/hoKvtN.png,Krelutarqua daMerivale,_new_cassalla_,20,0,87,0,0,29,5424,100,1157,667,Level 4,"8/9/2024, 7:10:57 AM"
https://imagizer.imageshack.com/img924/8383/k73tN2.png,Lost Roorawkuudor Mountain,claimedxscribblez,8,0,63,8,696,86,5367,50,1128,600,Level 4,"8/9/2024, 7:11:00 AM"
https://imagizer.imageshack.com/img924/456/f7NYld.png,Haunted Darfennia Virtumyst,howlsilver,27,0,173,5,856,25,4929,30,1046,593,Level 4,"8/9/2024, 7:11:02 AM"
https://imagizer.imageshack.com/img922/6522/hoKvtN.png,Krelutarqua daMerivale,gamemaster32792,34,2,167,1,684,3,3900,1,688,498,Level 4,"8/9/2024, 7:11:04 AM"
https://imagizer.imageshack.com/img924/8383/k73tN2.png,Lost Roorawkuudor Mountain,callisto2002,0,0,0,11,589,1,525,58,855,287,Level 2,"8/9/2024, 7:11:07 AM"
https://imagizer.imageshack.com/img924/456/f7NYld.png,Haunted Darfennia Virtumyst,macosten,0,0,0,0,0,1,4432,65,1189,198,Level 1,"8/9/2024, 7:11:09 AM"
https://imagizer.imageshack.com/img922/6522/hoKvtN.png,Krelutarqua daMerivale,rhianafaeriedoll,29,0,140,1,452,12,4610,138,1158,866,Level 6,"8/9/2024, 7:11:12 AM"
https://imagizer.imageshack.com/img924/456/f7NYld.png,Haunted Darfennia Virtumyst,moonzywolfgirl,0,0,0,0,0,10,4307,9,767,57,Beginner,"8/9/2024, 7:11:15 AM"
https://imagizer.imageshack.com/img922/6522/hoKvtN.png,Krelutarqua daMerivale,orlytheowl,146,0,1226,54,741,4,5664,1844,1184,8128,All-Star,"8/9/2024, 8:10:24 AM"
https://imagizer.imageshack.com/img924/456/f7NYld.png,Haunted Darfennia Virtumyst,ckgknyangel,67,0,562,10,700,545,6845,1436,1186,6981,All-Star,"8/9/2024, 8:11:09 AM"
https://imagizer.imageshack.com/img924/456/f7NYld.png,Haunted Darfennia Virtumyst,tinyroses18,37,0,295,0,0,100,4872,570,140,2528,Level 12,"8/9/2024, 8:11:17 AM"
https://imagizer.imageshack.com/img924/8383/k73tN2.png,Lost Roorawkuudor Mountain,mizsango,0,0,0,0,0,6,4494,0,0,18,Beginner,"8/9/2024, 8:11:30 AM"
https://imagizer.imageshack.com/img924/456/f7NYld.png,Haunted Darfennia Virtumyst,yerimiese,0,0,0,0,0,0,0,0,0,0,Beginner,"8/9/2024, 8:11:33 AM"
https://imagizer.imageshack.com/img924/8383/k73tN2.png,Lost Roorawkuudor Mountain,puppylover9161,0,0,0,0,0,0,0,0,0,0,Beginner,"8/9/2024, 8:11:36 AM"
