team_logo,team_name,username,yyb_wins,yyb_draws,yyb_high_score,slsl_wins,slsl_high_score,msn_plays,msn_high_score,sosd_plays,sosd_high_score,total_score,rank,last_updated
https://imagizer.imageshack.com/img924/8383/k73tN2.png,Lost Roorawkuudor Mountain,superkathiee,154,0,1215,72,1367,400,6428,1220,1188,7736,All-Star,"8/8/2024, 7:21:19 AM"
https://imagizer.imageshack.com/img922/6522/hoKvtN.png,Krelutarqua daMerivale,nostalgia,205,0,2379,12,1346,1694,9176,1694,1185,13154,All-Star,"8/8/2024, 7:22:10 AM"
https://imagizer.imageshack.com/img924/456/f7NYld.png,Haunted Darfennia Virtumyst,classicmess,219,0,1931,10,306,301,7468,1686,1179,9127,All-Star,"8/8/2024, 7:22:13 AM"
https://imagizer.imageshack.com/img922/6522/hoKvtN.png,Krelutarqua daMerivale,zilaena,132,0,1213,208,529,43,4083,1054,1126,7219,All-Star,"8/8/2024, 7:22:16 AM"
https://imagizer.imageshack.com/img924/8383/k73tN2.png,Lost Roorawkuudor Mountain,d_a_r_e,87,0,990,0,0,684,6187,1452,1164,7626,All-Star,"8/8/2024, 7:22:22 AM"
https://imagizer.imageshack.com/img924/456/f7NYld.png,Haunted Darfennia Virtumyst,ckgknyangel,67,0,562,10,700,545,6845,1312,1186,6609,All-Star,"8/8/2024, 7:22:25 AM"
https://imagizer.imageshack.com/img924/8383/k73tN2.png,Lost Roorawkuudor Mountain,honorrolle,129,0,1321,49,937,355,6203,1061,1186,6544,All-Star,"8/8/2024, 7:22:28 AM"
https://imagizer.imageshack.com/img922/6522/hoKvtN.png,Krelutarqua daMerivale,orlytheowl,146,0,1226,44,741,4,5664,1602,1182,7302,All-Star,"8/8/2024, 7:22:32 AM"
https://imagizer.imageshack.com/img924/8383/k73tN2.png,Lost Roorawkuudor Mountain,lennekegirl123,5,0,39,35,722,355,6401,1727,1192,6666,All-Star,"8/8/2024, 7:22:34 AM"
https://imagizer.imageshack.com/img922/6522/hoKvtN.png,Krelutarqua daMerivale,catchinglights,87,1,836,24,345,83,5258,1694,1180,6789,All-Star,"8/8/2024, 7:22:38 AM"
https://imagizer.imageshack.com/img922/6522/hoKvtN.png,Krelutarqua daMerivale,aangchan,203,0,943,40,1240,525,8565,500,1183,6317,All-Star,"8/8/2024, 7:26:56 AM"
https://imagizer.imageshack.com/img924/456/f7NYld.png,Haunted Darfennia Virtumyst,justiquen,100,0,1033,24,824,200,6695,1407,1189,6461,All-Star,"8/8/2024, 7:27:27 AM"
