team_logo,team_name,username,yyb_wins,yyb_draws,yyb_high_score,slsl_wins,slsl_high_score,msn_plays,msn_high_score,sosd_plays,sosd_high_score,total_score,rank,last_updated
https://imagizer.imageshack.com/img922/6522/hoKvtN.png,Krelutarqua daMerivale,nostalgia,522,0,6311,61,1408,2904,9176,4356,1205,29698,All-Star,"8/22/2024, 7:08:45 AM"
https://imagizer.imageshack.com/img922/6522/hoKvtN.png,Krelutarqua daMerivale,zilaena,332,0,3017,681,2157,80,5785,3159,1136,21175,All-Star,"8/22/2024, 7:09:09 AM"
https://imagizer.imageshack.com/img924/456/f7NYld.png,Haunted Darfennia Virtumyst,classicmess,340,0,3076,10,306,960,7541,4102,1184,20046,All-Star,"8/22/2024, 7:09:18 AM"
https://imagizer.imageshack.com/img922/6522/hoKvtN.png,Krelutarqua daMerivale,catchinglights,195,1,1947,51,693,83,5258,4356,1183,16557,All-Star,"8/22/2024, 7:09:22 AM"
https://imagizer.imageshack.com/img924/8383/k73tN2.png,Lost Roorawkuudor Mountain,honorrolle,325,0,3431,57,937,405,6203,3185,1187,15890,All-Star,"8/22/2024, 7:09:25 AM"
https://imagizer.imageshack.com/img924/8383/k73tN2.png,Lost Roorawkuudor Mountain,lennekegirl123,5,0,39,40,722,355,6401,4389,1198,14702,All-Star,"8/22/2024, 7:09:41 AM"
https://imagizer.imageshack.com/img924/456/f7NYld.png,Haunted Darfennia Virtumyst,justiquen,190,0,2027,51,824,425,6695,3417,1189,14696,All-Star,"8/22/2024, 7:09:47 AM"
https://imagizer.imageshack.com/img922/6522/hoKvtN.png,Krelutarqua daMerivale,scizor07,62,0,437,10,416,0,0,4363,1186,14057,All-Star,"8/22/2024, 7:09:50 AM"
https://imagizer.imageshack.com/img922/6522/hoKvtN.png,Krelutarqua daMerivale,aangchan,522,0,2654,65,1292,700,8565,755,1183,12323,All-Star,"8/22/2024, 7:09:52 AM"
https://imagizer.imageshack.com/img924/456/f7NYld.png,Haunted Darfennia Virtumyst,ckgknyangel,67,0,562,11,700,1067,6845,2102,1187,10555,All-Star,"8/22/2024, 7:09:55 AM"
